980	0.0078143	
982	0.0078752	
984	0.0198605	
986	0.0077058	
988	0.0077961	
990	0.0076865	
992	0.0088928	
994	0.0077098	
996	0.0076256	
998	0.0077677	
1000	0.0076368	
